chr1	1521174	1575869	2	4	0	0	2	39
chr1	1720375	1733548	1	1	0	0	1	33
chr1	6204186	6382333	1	3	0	0	3	44
chr1	6415824	6534848	1	3	0	0	4	27
chr1	6522115	6522654	1	1	0	0	2	37
chr1	6664285	6665113	1	3	0	0	1	22
chr1	8150083	8183973	2	2	0	0	1	41
chr1	10367489	10377723	1	1	0	0	1	46
chr1	10385089	10393646	2	2	0	0	1	27
chr1	10458815	10459131	1	1	0	0	1	25
chr1	11242133	11257878	1	1	0	0	1	30
chr1	15170888	15190946	2	2	0	0	3	34
chr1	15538505	15555469	1	1	0	0	1	46
chr1	16521124	16521563	1	1	1	0	1	24
chr1	16649950	16650073	1	1	1	0	7	43
chr1	16668975	16669663	1	1	1	0	2	38
chr1	16737801	16738489	2	2	1	0	2	38
chr1	16757394	16757517	2	2	1	0	7	43
chr1	16888783	16889215	2	2	1	0	1	24
chr1	17704614	17709075	1	1	0	0	1	17
chr1	19669867	19685959	2	2	0	0	1	39
chr1	22894424	22929434	2	2	0	0	1	47
chr1	23029767	23070702	1	1	0	0	1	41
chr1	23180338	23229754	2	2	0	0	1	44
chr1	23331469	23379379	1	1	0	0	2	35
chr1	24687190	24710895	1	1	0	0	1	33
chr1	24687937	24710895	1	1	0	0	1	33
chr1	24833003	24833627	2	2	0	0	1	33
chr1	25303460	25316999	1	1	1	0	1	23
chr1	25307817	25316999	1	1	1	0	1	21
chr1	25317080	25321888	1	1	1	0	2	17
chr1	25321963	25328897	1	1	1	0	2	28
chr1	25362554	25370466	2	2	1	0	3	44
chr1	25370541	25375348	2	2	1	0	3	44
chr1	25375429	25385710	2	2	1	0	2	45
chr1	25389114	25391993	2	2	0	0	1	39
chr1	25392142	25402595	2	2	1	0	1	7
chr1	26068617	26099258	1	1	0	0	1	46
chr1	28052729	28101891	1	1	0	0	1	39
chr1	28210638	28214939	2	2	1	0	6	20
chr1	28214997	28228921	2	2	1	0	6	17
chr1	28252847	28277155	2	2	0	0	2	38
chr1	28328503	28509336	1	1	0	0	4	20
chr1	28342579	28509336	1	1	0	0	3	45
chr1	28357420	28360831	1	1	0	0	1	44
chr1	29173570	29174111	2	2	0	0	1	32
chr1	31167079	31252616	2	4	0	0	2	28
chr1	31343121	31345201	1	3	0	0	1	27
chr1	32222631	32224033	1	1	1	0	1	25
chr1	32224062	32231259	1	1	0	0	1	28
chr1	32511596	32532027	2	4	0	0	1	29
chr1	32567722	32596299	1	3	0	0	2	44
chr1	32708497	32923537	2	4	0	0	5	27
chr1	36256461	36281142	1	1	0	0	1	44
chr1	36311473	36356657	2	2	0	0	2	46
chr1	37849233	37898988	2	2	0	0	1	21
chr1	37891633	37904735	1	3	0	0	2	23
chr1	37963688	37993777	2	2	0	0	1	27
chr1	38741880	38824033	0	0	0	0	3	47
chr1	39035309	39041053	1	1	0	0	1	41
chr1	39523118	39523854	1	1	0	0	3	23
chr1	39655222	39685971	0	0	0	0	4	36
chr1	39762360	39763091	2	2	0	0	4	30
chr1	39763792	39764622	2	2	1	0	1	26
chr1	42277448	42277582	1	1	0	0	4	46
chr1	42341635	42359192	1	1	0	0	1	47
chr1	44552802	44607721	2	2	0	0	4	46
chr1	45567568	45577633	2	4	0	0	1	32
chr1	45735897	45736824	1	1	0	0	3	39
chr1	46212997	46233518	2	2	0	0	1	12
chr1	47327992	47329799	1	1	0	0	1	38
chr1	48046076	48095236	2	2	0	0	2	42
chr1	51555277	51590405	1	1	0	0	1	40
chr1	52179408	52193479	1	3	0	0	1	47
chr1	52371488	52373022	2	2	0	0	1	31
chr1	52736684	52784222	2	2	0	0	1	39
chr1	61714328	61768254	1	1	0	0	2	45
chr1	61838603	61869338	2	2	0	0	1	37
chr1	65081838	65113937	1	1	0	0	6	46
chr1	71942784	72135149	0	0	0	0	3	37
chr1	91433962	91479551	2	2	0	0	1	38
chr1	91824747	91835613	1	1	0	0	12	46
chr1	91862087	91890650	2	2	0	0	1	41
chr1	102511150	102624495	1	1	0	0	4	46
chr1	103551793	103555033	1	1	1	0	3	41
chr1	103577609	103577719	1	1	1	0	3	40
chr1	103577846	103579310	1	1	1	0	6	44
chr1	103598254	103610273	1	1	1	0	1	10
chr1	103623985	103624095	1	1	1	0	2	43
chr1	103662776	103662885	1	1	1	0	2	40
chr1	103663012	103664330	1	1	1	0	5	44
chr1	103687639	103688957	2	2	1	0	6	44
chr1	103689084	103689193	2	2	1	0	3	40
chr1	103696444	103704288	0	0	0	0	8	35
chr1	108622093	108623430	1	3	0	0	3	45
chr1	108798647	108817737	2	2	0	0	2	46
chr1	108928762	108978248	1	1	0	0	1	42
chr1	109055352	109101564	2	2	0	0	2	45
chr1	109738192	109738284	2	2	1	0	3	45
chr1	112772543	112820003	2	2	0	0	1	22
chr1	112966614	113011922	1	1	0	0	1	46
chr1	112997329	113038180	2	2	0	0	1	39
chr1	120070012	120076267	1	1	1	0	1	40
chr1	120258884	120341716	2	2	1	0	1	3
chr1	120717306	120723564	2	2	1	0	1	40
chr1	144627238	144628536	2	2	1	0	1	25
chr1	146252153	146263207	1	1	0	0	1	46
chr1	146985757	146986351	1	1	1	0	2	40
chr1	146986525	146987233	1	1	1	0	22	43
chr1	146987286	146987953	1	1	1	0	7	42
chr1	146989637	146991994	1	1	0	0	1	18
chr1	146990518	146991112	1	1	1	0	2	40
chr1	146991286	146991994	1	1	1	0	22	43
chr1	146992047	146992711	1	1	1	0	8	42
chr1	147193602	147324882	1	1	0	0	4	15
chr1	148020209	148021913	1	1	1	0	2	24
chr1	148021999	148024529	1	1	1	0	1	3
chr1	148024720	148025776	1	1	1	0	2	23
chr1	148117787	148118619	2	2	1	0	2	38
chr1	148127565	148127839	1	1	1	0	1	3
chr1	148199965	148227625	2	2	0	0	1	19
chr1	148531998	149107075	2	2	0	0	8	47
chr1	148578035	148579073	2	2	1	0	1	16
chr1	148584677	148585140	2	2	1	0	1	10
chr1	148585214	148586254	2	2	1	0	1	11
chr1	148592767	148593597	2	2	1	0	2	38
chr1	148844795	148863249	1	1	1	0	1	18
chr1	148889530	148889783	1	1	1	0	4	41
chr1	148889895	148929196	1	1	1	0	1	44
chr1	148905327	148922730	1	1	0	0	30	41
chr1	148929274	148931799	1	1	1	0	8	38
chr1	149054649	149107075	2	2	0	0	8	47
chr1	149064483	149065525	2	2	1	0	1	16
chr1	149079222	149080052	2	2	1	0	2	38
chr1	149190532	149197995	2	2	1	0	3	31
chr1	149198172	149198360	2	2	1	0	6	42
chr1	149198485	149201013	2	2	1	0	8	38
chr1	149201091	149240376	2	2	1	0	3	44
chr1	149240488	149240741	2	2	1	0	4	41
chr1	149267025	149285453	2	2	1	0	1	18
chr1	149479095	149480141	1	1	1	0	1	11
chr1	149480215	149480678	1	1	1	0	1	10
chr1	149825509	149865713	2	2	0	0	2	43
chr1	149830185	149844448	2	2	0	0	1	12
chr1	149833115	149834134	1	1	1	0	40	46
chr1	149833856	149834134	1	1	0	0	4	33
chr1	149833865	149834134	1	1	1	0	9	47
chr1	149834705	149834815	1	1	0	0	1	26
chr1	149859001	149859111	2	2	0	0	1	26
chr1	149859682	149859951	2	2	1	0	9	47
chr1	149859682	149859960	2	2	0	0	4	33
chr1	150167466	150183007	1	1	0	0	1	39
chr1	150190496	150191667	1	3	1	0	1	16
chr1	150312539	150330949	2	2	0	0	1	39
chr1	150369552	150398291	1	1	0	0	2	43
chr1	150993397	150996630	2	2	0	0	1	38
chr1	151272288	151273210	2	2	0	0	1	39
chr1	151328340	151330494	1	1	1	0	2	5
chr1	154005847	154014985	2	2	0	0	1	22
chr1	154444304	154474599	1	1	0	0	1	44
chr1	154907314	154939454	1	1	0	0	1	45
chr1	155414424	155449633	2	2	0	0	1	45
chr1	155986254	156016278	1	3	0	0	1	25
chr1	156172347	156204237	2	2	0	0	1	34
chr1	156375883	156538203	1	3	0	0	4	44
chr1	160289636	160289752	1	3	0	0	1	27
chr1	161140378	161143108	1	1	0	0	1	42
chr1	162558940	162608219	1	3	0	0	1	25
chr1	168576699	168580062	1	1	1	0	2	42
chr1	174622746	174634924	2	2	0	0	1	15
chr1	174622746	174638927	2	2	0	0	1	15
chr1	202231875	202271588	2	2	0	0	1	44
chr1	202361126	202449918	2	2	0	0	2	40
chr1	202819312	202843924	1	3	0	0	2	27
chr1	203574941	203665586	1	1	0	0	2	14
chr1	204598133	204620396	2	2	0	0	3	46
chr1	205279167	205326451	1	1	0	0	1	29
chr1	225786986	225789239	1	1	1	0	1	9
chr1	230374192	230406081	1	1	0	0	1	34
chr1	235072013	235103696	1	1	0	0	1	32
chr1	235080741	235117393	1	1	0	0	1	29
chr1	236450631	236455871	2	2	0	0	5	24
chr1	240478320	240510342	2	4	0	0	1	27
chr1	245303431	245470662	2	2	0	0	6	46
chr1	246685555	246810498	2	2	0	0	18	45
chr1	247159868	247171847	2	2	1	0	3	27
chr2	4648913	4796039	2	2	0	0	3	43
chr2	11429779	11441268	1	1	0	0	3	43
chr2	16041176	16074698	1	1	0	0	1	24
chr2	20466985	20480594	1	1	0	0	1	46
chr2	23935011	23935987	1	1	0	0	1	39
chr2	23973574	24002645	1	1	0	0	1	20
chr2	25696627	25713215	2	4	0	0	2	27
chr2	25884617	25892565	2	2	0	0	1	45
chr2	27349068	27383066	2	2	0	0	1	46
chr2	27398795	27431272	2	4	0	0	1	27
chr2	28872543	28909343	1	3	0	0	2	41
chr2	32276240	32293247	1	1	0	0	1	14
chr2	32276321	32446970	2	4	0	0	3	46
chr2	32390359	32438748	1	1	0	0	1	36
chr2	38649653	38678098	2	2	0	0	1	33
chr2	47427579	47450437	1	1	0	0	1	46
chr2	59559113	59648893	2	2	0	0	2	41
chr2	61429999	61433420	1	1	0	0	1	46
chr2	65250150	65250459	1	1	0	0	1	46
chr2	70231073	70279852	1	1	0	0	1	32
chr2	70279002	70313851	1	1	0	0	1	25
chr2	70294180	70335910	2	2	0	0	3	38
chr2	85284243	85319408	2	2	0	0	1	39
chr2	85356668	85361714	1	1	0	0	1	46
chr2	86720810	86740926	1	1	1	0	2	34
chr2	87055801	87075918	2	2	1	0	1	18
chr2	87156515	87161616	1	1	0	0	1	21
chr2	95035902	95064441	2	2	0	0	2	41
chr2	97113937	97118063	1	1	1	0	6	33
chr2	97118179	97118343	1	1	1	0	15	44
chr2	97118190	97118350	2	2	0	0	1	17
chr2	97118518	97122886	1	1	1	0	1	15
chr2	97122994	97124459	1	1	1	0	1	26
chr2	97179767	97179860	1	1	1	0	3	18
chr2	97179934	97181597	1	1	1	0	1	29
chr2	97181627	97181720	1	1	1	0	1	29
chr2	97183634	97217351	1	1	0	0	1	21
chr2	97187227	97187328	1	1	1	0	2	9
chr2	97187402	97189086	1	1	1	0	2	12
chr2	97189116	97189217	1	1	1	0	3	9
chr2	97189291	97190977	1	1	1	0	4	12
chr2	97191007	97213541	1	1	0	0	1	29
chr2	97202231	97202320	1	1	1	0	1	9
chr2	97202394	97204067	1	1	1	0	1	12
chr2	97206136	97207810	1	1	1	0	2	11
chr2	97207840	97207933	1	1	1	0	1	29
chr2	97209873	97211545	1	1	1	0	1	29
chr2	97211575	97211668	1	1	1	0	1	6
chr2	97213448	97213541	1	1	1	0	2	9
chr2	97213615	97215300	1	1	1	0	15	29
chr2	97215330	97215424	1	1	1	0	10	30
chr2	97215498	97216937	1	1	0	0	1	37
chr2	97215498	97217176	1	1	1	0	17	29
chr2	97217206	97217299	1	1	1	0	34	38
chr2	97217373	97219049	1	1	1	0	12	29
chr2	97219079	97219173	1	1	1	0	3	10
chr2	97219247	97224805	1	1	1	0	23	47
chr2	97219247	97224808	1	1	1	0	19	45
chr2	97224880	97233729	1	1	1	0	50	46
chr2	97224880	97241265	1	1	0	0	1	40
chr2	97233872	97235124	1	1	0	0	4	37
chr2	97233872	97241265	1	1	1	0	71	44
chr2	97235202	97241265	1	1	0	0	2	42
chr2	97241480	97243845	1	1	1	0	12	15
chr2	97243768	97243845	1	1	0	0	1	22
chr2	97244030	97245156	1	1	1	0	4	33
chr2	97245500	97249180	0	0	0	0	3	47
chr2	97245641	97245861	1	1	0	0	1	45
chr2	97246072	97247475	1	1	1	0	9	34
chr2	97247629	97249143	1	1	1	0	6	37
chr2	97247629	97264328	1	1	0	0	1	37
chr2	97249215	97249551	1	1	1	0	9	43
chr2	97249646	97250143	1	1	1	0	2	30
chr2	97276699	97284689	1	1	1	0	2	3
chr2	97283668	97284689	1	1	1	0	2	3
chr2	97284161	97284700	1	3	1	0	4	43
chr2	97284165	97284689	1	3	1	0	1	15
chr2	97284165	97284700	1	3	1	0	1	29
chr2	97284167	97284689	1	1	1	0	1	13
chr2	97284786	97284877	1	1	1	0	9	45
chr2	97285008	97285302	1	1	1	0	1	32
chr2	97285008	97291539	1	1	1	0	6	39
chr2	97285524	97291539	1	1	1	0	6	29
chr2	97416406	97422438	2	2	1	0	6	29
chr2	97416406	97422954	2	2	1	0	6	39
chr2	97422660	97422954	2	2	1	0	1	32
chr2	97423085	97423176	2	2	1	0	9	45
chr2	97423262	97423797	2	4	1	0	1	29
chr2	97423262	97423801	2	4	1	0	4	43
chr2	97423273	97423795	2	2	1	0	1	13
chr2	97423273	97423797	2	4	1	0	1	15
chr2	97423273	97423801	2	4	1	0	2	3
chr2	97423273	97424294	2	2	1	0	2	3
chr2	97423273	97426842	2	2	1	0	2	3
chr2	97492856	97509580	2	2	0	0	1	37
chr2	97507066	97507563	2	2	1	0	2	30
chr2	97507658	97507994	2	2	1	0	9	43
chr2	97507658	97509580	2	2	1	0	1	24
chr2	97508066	97509580	2	2	1	0	6	37
chr2	97509734	97511137	2	2	1	0	9	34
chr2	97511348	97511568	2	2	0	0	1	45
chr2	97512053	97513179	2	2	1	0	4	33
chr2	97513364	97513441	2	2	0	0	1	22
chr2	97513364	97515731	2	2	1	0	12	15
chr2	97515946	97522000	2	2	0	0	1	46
chr2	97515946	97523325	2	2	1	0	71	44
chr2	97515946	97532310	2	2	0	0	1	40
chr2	97522073	97523325	2	2	0	0	2	37
chr2	97523468	97532310	2	2	1	0	41	46
chr2	97532382	97536299	2	2	0	0	3	45
chr2	97532385	97535939	2	2	0	0	1	41
chr2	97532385	97536299	2	2	1	0	17	44
chr2	97536373	97536467	2	2	1	0	1	10
chr2	97536497	97538167	2	2	1	0	9	12
chr2	97538241	97538334	2	2	1	0	33	30
chr2	97538364	97540033	2	2	1	0	13	29
chr2	97540470	97541910	2	2	0	0	1	37
chr2	97541984	97542078	2	2	1	0	10	30
chr2	97542108	97543789	2	2	1	0	15	29
chr2	97543863	97543956	2	2	1	0	4	29
chr2	97543986	97545665	2	2	1	0	2	29
chr2	97549615	97551288	2	2	1	0	1	30
chr2	97551481	97553167	2	2	1	0	1	6
chr2	97553241	97553342	2	2	1	0	1	15
chr2	97555255	97556936	2	2	1	0	1	21
chr2	97557010	97557103	2	2	1	0	1	38
chr2	97557133	97558798	2	2	1	0	1	5
chr2	97558872	97558965	2	2	1	0	2	29
chr2	97558995	97560664	2	2	1	0	1	29
chr2	97560738	97560831	2	2	1	0	1	29
chr2	97560861	97578905	2	2	1	0	1	9
chr2	97580569	97584943	2	2	1	0	9	39
chr2	97585118	97585283	2	2	1	0	16	44
chr2	97585399	97589524	2	2	1	0	2	11
chr2	101218443	101535950	2	2	0	0	4	25
chr2	105360634	105372502	1	3	0	0	1	13
chr2	106192340	106327606	1	1	0	0	4	39
chr2	109903413	109914410	1	1	1	0	1	34
chr2	109914478	109915951	1	1	1	0	2	41
chr2	109916073	109916506	1	1	1	0	1	36
chr2	109916657	109919492	1	1	1	0	1	46
chr2	109916657	109920253	1	1	0	0	1	40
chr2	109919644	109920253	1	1	1	0	4	22
chr2	109920347	109921639	1	1	1	0	6	23
