chr1	1445875	1447993	2	2	0	0	1	16
chr1	1525647	1561315	2	2	0	0	1	46
chr1	1882189	1909430	2	4	0	0	1	28
chr1	6415824	6534848	1	3	0	0	7	27
chr1	6604796	6650646	1	1	0	0	1	34
chr1	6620825	6655908	2	2	0	0	1	43
chr1	8776764	8777747	1	3	0	0	1	16
chr1	9489964	9725597	1	3	0	0	4	31
chr1	9804148	9806664	1	1	0	0	1	32
chr1	9829015	9892280	1	1	0	0	2	33
chr1	10220899	10244547	1	1	0	0	1	44
chr1	10458621	10468820	2	2	0	0	1	21
chr1	10729897	10731550	2	2	0	0	1	27
chr1	11079302	11089593	2	4	0	0	1	27
chr1	11635450	11670142	1	3	0	0	1	41
chr1	11994520	12015382	1	1	0	0	1	23
chr1	15577546	15590492	2	4	0	0	1	27
chr1	16520788	16521563	1	1	1	0	2	10
chr1	16521124	16521563	1	1	1	0	2	14
chr1	16649950	16650073	1	1	1	0	6	43
chr1	16668975	16669663	1	1	1	0	2	7
chr1	16737801	16738489	2	2	1	0	2	7
chr1	16757394	16757517	2	2	1	0	6	43
chr1	16757658	16757753	2	2	1	0	1	26
chr1	16888783	16889215	2	2	1	0	2	14
chr1	16888783	16889547	2	2	1	0	2	10
chr1	20826724	20852237	1	1	0	0	2	45
chr1	23607053	23621923	1	1	0	0	1	47
chr1	23786823	23873466	2	2	0	0	2	40
chr1	23853966	23936387	2	2	0	0	2	42
chr1	23983842	24013646	2	2	0	0	1	41
chr1	24006617	24023380	2	2	0	0	1	47
chr1	25233680	25234618	2	4	1	0	1	25
chr1	25296094	25370986	2	2	0	0	3	30
chr1	25306730	25316999	1	1	1	0	1	40
chr1	25321963	25328897	1	1	1	0	6	42
chr1	25362554	25370466	2	2	1	0	6	42
chr1	25370541	25375348	2	2	1	0	2	27
chr1	25375429	25385710	2	2	1	0	2	46
chr1	25375429	25388975	2	2	1	0	1	5
chr1	25388068	25410648	2	2	0	0	1	38
chr1	26113275	26141106	1	1	0	0	1	39
chr1	26305215	26305814	2	4	0	0	1	46
