chr1	1425248	1447904	1	1	0	0	1	40
chr1	6703516	6712103	1	3	0	0	1	27
chr1	7857823	7904449	2	2	0	0	1	22
chr1	9701479	9783662	2	4	0	0	2	31
chr1	9953140	9980815	2	2	0	0	1	43
chr1	9973685	9995375	1	1	0	0	1	14
chr1	10414817	10414882	1	3	0	0	1	41
chr1	10443541	10457600	2	2	0	0	1	38
chr1	15170961	15193787	2	2	0	0	1	13
chr1	15577546	15607490	2	4	0	0	1	27
chr1	15779452	15819744	1	1	0	0	1	35
chr1	16521124	16521563	1	1	1	0	2	19
chr1	16649950	16650073	1	1	1	0	6	42
chr1	16757394	16757517	2	2	1	0	6	42
chr1	16888783	16889215	2	2	1	0	2	19
chr1	17514055	17544525	2	2	0	0	1	21
chr1	19597110	19614503	1	1	0	0	4	29
chr1	19614595	19622099	1	1	1	0	2	18
chr1	22061792	22072329	2	2	0	0	1	46
chr1	23790138	23809470	2	2	0	0	1	19
chr1	25303460	25316999	1	1	1	0	1	40
chr1	25375429	25385710	2	2	1	0	1	46
chr1	25375429	25388975	2	2	1	0	1	40
chr1	26397540	26423921	2	4	0	0	1	24
chr1	28497335	28559410	2	2	0	0	3	43
chr1	28513808	28514683	2	2	0	0	1	29
chr1	28514103	28514696	1	1	0	0	1	19
chr1	28545448	28569755	1	1	0	0	1	26
chr1	28551273	28559410	2	2	0	0	2	43
chr1	28628855	28663333	2	2	0	0	1	37
chr1	28721866	28762882	1	3	0	0	1	27
chr1	28741247	28760828	2	4	0	0	2	20
chr1	32121909	32231426	1	1	0	0	4	47
chr1	32175719	32231426	1	1	0	0	2	22
chr1	32231366	32258157	2	2	0	0	1	28
chr1	32487616	32682546	0	0	0	0	3	43
chr1	32602203	32610700	2	2	0	0	1	24
chr1	36311473	36356657	2	2	0	0	1	39
chr1	39373092	39390892	1	1	0	0	1	40
chr1	39511364	39511755	1	1	1	0	3	46
chr1	39511905	39521375	1	1	1	0	1	20
chr1	39521571	39522402	1	1	1	0	1	7
chr1	39554393	39556598	2	2	1	0	1	45
chr1	39763792	39764622	2	2	1	0	1	7
chr1	39764818	39774307	2	2	1	0	1	20
chr1	39774457	39774848	2	2	1	0	3	46
chr1	42277448	42277582	1	1	0	0	2	41
chr1	44552802	44607721	2	2	0	0	2	46
chr1	44794296	44804890	1	1	0	0	1	39
chr1	51009281	51036885	1	1	0	0	3	38
chr1	52391096	52504416	1	1	0	0	3	39
chr1	52527948	52624274	1	1	0	0	2	38
chr1	57446405	57488483	2	4	0	0	2	39
chr1	62422635	62458086	1	1	0	0	3	32
chr1	65081838	65113937	1	1	0	0	1	46
chr1	77805689	77864244	2	2	0	0	2	47
chr1	88816406	88858158	2	2	0	0	1	33
chr1	89044888	89046858	1	1	0	0	2	16
chr1	89046921	89047514	1	1	1	0	2	16
chr1	91824747	91835613	1	1	0	0	5	46
chr1	92292678	92292834	2	4	0	0	2	33
chr1	100209676	100210139	2	2	0	0	2	35
chr1	103554016	103554501	1	1	0	0	1	40
chr1	103573939	103574259	1	1	1	0	1	19
chr1	103574394	103575222	1	1	1	0	1	28
chr1	103575541	103577719	1	1	1	0	1	16
chr1	103577609	103577719	1	1	1	0	2	40
chr1	103577846	103579310	1	1	1	0	6	44
chr1	103662776	103662885	1	1	1	0	2	40
chr1	103663012	103664330	1	1	1	0	6	44
chr1	103687639	103688957	2	2	1	0	6	44
chr1	103689084	103689193	2	2	1	0	2	40
chr1	103692561	103693299	2	2	1	0	1	19
chr1	109738192	109738284	2	2	1	0	2	40
chr1	109739494	109739832	2	2	1	0	1	33
chr1	112638341	112735476	1	1	0	0	2	34
chr1	113095454	113101115	1	3	0	0	1	26
chr1	120256755	120271828	1	1	0	0	1	28
chr1	120278037	120319190	1	1	1	0	1	27
chr1	120319315	120319503	1	1	1	0	5	40
chr1	120578882	120579070	2	2	1	0	5	40
chr1	120579195	120620354	2	2	1	0	1	27
chr1	120626561	120641607	2	2	1	0	1	28
chr1	144245821	144250224	2	2	1	0	1	19
chr1	144324698	144335654	1	1	0	0	1	42
chr1	144630863	144641770	2	2	0	0	1	42
chr1	144716152	144720555	1	1	1	0	1	19
chr1	146985757	146986351	1	1	1	0	1	42
chr1	146986525	146987233	1	1	1	0	10	43
chr1	146987286	146987953	1	1	1	0	8	42
chr1	146990518	146991112	1	1	1	0	1	42
chr1	146991286	146991994	1	1	1	0	10	43
chr1	146992047	146992711	1	1	1	0	8	42
chr1	148905327	148922730	1	1	0	0	13	41
chr1	148929274	148931799	1	1	1	0	6	18
chr1	148931924	148932112	1	1	1	0	5	40
chr1	149190532	149197995	2	2	1	0	2	7
chr1	149198172	149198360	2	2	1	0	16	40
chr1	149198485	149201013	2	2	1	0	6	18
chr1	149201091	149240376	2	2	1	0	10	42
chr1	149246580	149261639	2	2	1	0	1	28
